user_id,merchant_id,label,item_id,cat_id,seller_id,brand_id,time_stamp,action_type,age_range,gender,avg_user_age_category,purchase_ratio,purchase_average_time,interaction_count,distinct_cat_per_user_merchant,age_avg_per_merchant,distinct_brand_per_user_merchant,add_to_cart_to_click_ratio_per_merchant,avg_user_age_merchant,purchase_frequency,Day,Month
110211,1056,0,386410,737,4390,5223,817,0,0,1,4.085285601474072,0.0,48.333333333333336,188,36,0.0,26,0.0,0.0,0.1542553191489361,17,8.0
18306,4992,0,866157,748,4924,856,1109,0,3,2,3.3279093031010336,1.0,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,9,11.0
18306,4733,0,351840,276,2468,1392,913,0,3,2,3.291735995562951,0.0,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,13,9.0
25218,1500,0,537469,812,608,6446,728,0,0,0,3.139077340569878,0.0,16.5,566,52,0.0,99,0.0,0.0,0.1996466431095406,28,7.0
227970,4427,0,318137,612,4062,3046,1029,0,0,0,3.064284756669795,0.0,28.09090909090909,76,23,0.0,28,0.0,0.0,0.3157894736842105,29,10.0
238467,4966,0,475446,1200,764,6215,1010,0,6,1,5.641379310344828,1.5,120.0,253,56,5.820143884892087,118,0.0,5.820143884892087,0.8537549407114624,10,10.0
238467,4966,0,522153,1188,2434,2340,901,0,6,1,3.2761654038782586,1.5,120.0,253,56,5.820143884892087,118,0.0,5.820143884892087,0.8537549407114624,1,9.0
238467,4966,0,1039844,300,1096,1664,1111,0,6,1,3.5814432989690723,1.5,120.0,253,56,5.820143884892087,118,0.0,5.820143884892087,0.8537549407114624,11,11.0
149634,742,0,575442,602,2823,1128,626,0,6,0,3.401597633136095,1.5,13.333333333333334,436,43,5.802946593001842,59,0.0,5.802946593001842,0.3211009174311927,26,6.0
226434,1712,0,1082353,1238,3760,3738,1108,0,5,0,3.391489361702128,0.0,48.5,125,34,5.0,58,0.0,5.0,0.168,8,11.0
18306,3734,0,11598,1142,606,376,1017,0,3,2,3.367619047619048,0.0,8.984848484848484,1444,161,2.976548406494288,319,0.0,2.976548406494288,0.1696675900277008,17,10.0
152706,3161,0,1026950,1095,1059,2032,929,0,6,0,3.2593782929399366,0.0,34.166666666666664,412,23,6.0,140,0.0,6.0,0.0631067961165048,29,9.0
18306,1357,0,205331,302,1663,4874,524,0,3,2,3.2990863832813613,0.0,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,24,5.0
18306,4992,0,340325,821,1966,7023,702,0,3,2,3.205663028207068,0.0,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,2,7.0
225666,3042,0,810541,614,4043,7178,902,0,4,1,3.9760826236637072,0.0,20.0,549,102,4.0,126,0.0,4.0,0.3551912568306011,2,9.0
25218,1500,0,973501,1505,2246,394,1009,0,0,0,3.3372549019607844,0.0,16.5,566,52,0.0,99,0.0,0.0,0.1996466431095406,9,10.0
226434,1487,0,938495,389,4094,7749,1105,0,5,0,3.413308747762894,0.0,48.5,125,34,5.796416938110749,58,0.0,5.796416938110749,0.168,5,11.0
290178,3984,0,474566,766,1917,7231,1016,0,4,0,3.259184018960555,0.0,98.5,50,18,4.0,21,0.0,4.0,0.3,16,10.0
18306,1031,0,467606,387,4752,6938,1109,0,3,2,3.295294117647059,0.0,8.984848484848484,1444,161,2.967501692620176,319,0.0,2.967501692620176,0.1696675900277008,9,11.0
95874,402,0,642358,1174,4467,2840,1111,2,0,0,3.067715458276334,0.6666666666666666,2.333333333333333,66,21,0.0,31,0.0,0.0,0.1666666666666666,11,11.0
45699,4044,0,98627,825,4388,1773,1017,0,3,0,4.945121951219512,1.0,74.375,33,17,2.5795454545454546,20,0.0,2.5795454545454546,0.6363636363636364,17,10.0
38019,3734,0,185706,1213,924,3422,726,0,2,0,3.457406364404393,1.5,82.0,39,14,2.976548406494288,21,0.0,2.976548406494288,0.5384615384615384,26,7.0
305283,2031,0,722386,1112,2505,1342,1107,0,3,0,3.803744351194319,0.0,0.0,119,20,3.651315789473684,33,0.0,3.651315789473684,0.3277310924369748,7,11.0
18306,4992,0,268181,177,318,4275,916,0,3,2,3.0759929792628227,0.6666666666666666,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,16,9.0
18306,1031,0,281994,484,3854,7155,718,0,3,2,3.0515154358637515,0.0,8.984848484848484,1444,161,2.967501692620176,319,0.0,2.967501692620176,0.1696675900277008,18,7.0
18306,1031,0,711911,884,1805,6939,728,0,3,2,3.0,0.0,8.984848484848484,1444,161,2.967501692620176,319,0.0,2.967501692620176,0.1696675900277008,28,7.0
360066,1884,0,978953,196,3420,5285,801,0,4,0,3.3582089552238807,0.0,190.5,14,9,4.0,9,0.0,4.0,0.4285714285714285,1,8.0
353154,4325,0,565063,138,1394,3929,1108,0,4,0,5.151673640167364,0.0,49.333333333333336,98,45,4.0,55,0.0,4.0,0.2959183673469387,8,11.0
353154,4325,0,1039820,500,1728,5043,1107,0,4,0,2.886835443037975,0.0,49.333333333333336,98,45,4.0,55,0.0,4.0,0.2959183673469387,7,11.0
18306,3734,0,223054,389,4847,4276,1110,0,3,2,3.413308747762894,0.0,8.984848484848484,1444,161,2.976548406494288,319,0.0,2.976548406494288,0.1696675900277008,10,11.0
18306,3734,0,929003,662,1973,5572,1109,0,3,2,3.251000762485704,0.0,8.984848484848484,1444,161,2.976548406494288,319,0.0,2.976548406494288,0.1696675900277008,9,11.0
18306,4733,0,986638,389,4752,6938,1110,0,3,2,3.413308747762894,0.0,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,10,11.0
18306,4733,0,147751,602,1760,2197,1005,0,3,2,3.401597633136095,0.0,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,5,10.0
18306,1357,0,767604,1438,4127,4874,930,0,3,2,3.0093069429794626,0.0,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,30,9.0
299139,606,0,496649,662,3698,2104,828,2,3,0,3.251000762485704,0.4,33.22222222222222,222,34,3.0,32,0.0,3.0,0.2792792792792792,28,8.0
18306,4733,0,946056,115,148,1866,802,0,3,2,3.1079682341393773,0.0,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,2,8.0
84354,2776,0,700135,997,3689,527,628,3,0,0,0.0,1.5,99.66666666666669,156,34,0.0,53,0.0,0.0,0.8589743589743589,28,6.0
89730,2173,0,400206,737,86,3142,1001,3,6,0,4.085285601474072,1.6666666666666667,21.357142857142858,179,39,4.64935064935065,51,0.0,4.64935064935065,0.7094972067039106,1,10.0
149634,1487,0,754284,1095,3760,3738,807,0,6,0,3.2593782929399366,0.0,13.333333333333334,436,43,5.796416938110749,59,0.0,5.796416938110749,0.3211009174311927,7,8.0
156546,742,0,325860,833,816,5784,602,0,5,0,5.33233801134667,0.0,42.21428571428572,107,26,5.802946593001842,35,0.0,5.802946593001842,0.5327102803738317,2,6.0
95874,3839,0,1065558,737,3839,4947,1109,0,0,0,4.085285601474072,0.0,2.333333333333333,66,21,0.0,31,0.0,0.0,0.1666666666666666,9,11.0
18306,4992,0,896308,115,148,1866,802,0,3,2,3.1079682341393773,0.0,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,2,8.0
18306,4733,0,210410,1505,968,5600,1030,0,3,2,3.3372549019607844,0.4545454545454545,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,30,10.0
18306,3734,0,218471,302,3828,1446,524,0,3,2,3.2990863832813613,0.0,8.984848484848484,1444,161,2.976548406494288,319,0.0,2.976548406494288,0.1696675900277008,24,5.0
412290,2928,0,540241,656,4257,6742,1109,0,6,1,3.187194791101465,0.0,0.0,27,10,6.0,13,0.0,6.0,0.4444444444444444,9,11.0
89730,1102,0,910892,389,883,1647,1110,0,6,0,3.413308747762894,0.0,21.357142857142858,179,39,6.0,51,0.0,6.0,0.7094972067039106,10,11.0
18306,1031,0,852728,1438,1816,2044,1003,0,3,2,3.0093069429794626,0.0,8.984848484848484,1444,161,2.967501692620176,319,0.0,2.967501692620176,0.1696675900277008,3,10.0
18306,1031,0,793103,1095,4086,3226,1018,0,3,2,3.2593782929399366,0.0,8.984848484848484,1444,161,2.967501692620176,319,0.0,2.967501692620176,0.1696675900277008,18,10.0
287106,2565,0,846989,154,3970,125,1030,0,6,0,3.2893502595209805,0.0,20.4,78,23,3.633507853403141,40,0.0,3.633507853403141,0.1923076923076923,30,10.0
168579,1492,0,1030629,1142,3760,3738,1111,0,3,1,3.367619047619048,0.0,168.0,78,17,3.0,28,0.0,3.0,0.2948717948717949,11,11.0
18306,1357,0,1060175,1438,3734,2045,1110,0,3,2,3.0093069429794626,0.0,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,10,11.0
148866,2639,0,403766,662,4847,4276,1019,0,5,0,3.251000762485704,0.0,133.66666666666666,82,28,5.0,37,0.0,5.0,0.7926829268292683,19,10.0
18306,4733,0,651471,1438,1418,7141,716,0,3,2,3.0093069429794626,0.0,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,16,7.0
225666,3042,0,309944,1438,4127,4874,928,0,4,1,3.0093069429794626,0.0,20.0,549,102,4.0,126,0.0,4.0,0.3551912568306011,28,9.0
230019,4911,0,650301,656,2309,3139,1104,0,2,0,3.187194791101465,0.0,9.61904761904762,168,41,2.0,71,0.0,2.0,0.2619047619047619,4,11.0
163971,246,0,561077,374,2923,8473,908,0,4,1,5.112925170068027,1.0,73.5,68,20,4.0,40,0.0,4.0,0.2647058823529412,8,9.0
29826,4143,0,1018209,389,628,2184,1111,0,4,0,3.413308747762894,0.0,36.375,510,33,4.0,49,0.0,4.0,0.4352941176470588,11,11.0
18306,4992,0,836577,1188,863,6750,1102,0,3,2,3.2761654038782586,0.0,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,2,11.0
299139,4044,0,496649,662,3698,2104,829,0,3,0,3.251000762485704,0.4,33.22222222222222,222,34,2.5795454545454546,32,0.0,2.5795454545454546,0.2792792792792792,29,8.0
25218,1500,0,873468,662,683,2545,520,0,0,0,3.251000762485704,0.0,16.5,566,52,0.0,99,0.0,0.0,0.1996466431095406,20,5.0
90498,4186,0,822941,946,158,99,1111,2,5,1,3.157473369970825,2.0,18.363636363636363,40,10,5.0,10,0.0,5.0,0.6,11,11.0
99459,2032,0,298436,464,523,3312,525,2,6,0,3.25054784514244,0.5,48.833333333333336,73,14,6.0,28,0.0,6.0,0.3561643835616438,25,5.0
18306,3734,0,120944,1095,4924,856,1030,0,3,2,3.2593782929399366,0.6666666666666666,8.984848484848484,1444,161,2.976548406494288,319,0.0,2.976548406494288,0.1696675900277008,30,10.0
25218,1500,0,116654,656,4775,3831,1031,0,0,0,3.187194791101465,0.0,16.5,566,52,0.0,99,0.0,0.0,0.1996466431095406,31,10.0
18306,3734,0,541661,1577,1139,4037,920,0,3,2,3.274133362176194,0.0,8.984848484848484,1444,161,2.976548406494288,319,0.0,2.976548406494288,0.1696675900277008,20,9.0
25218,1500,0,259863,384,4976,6143,728,0,0,0,3.1018661320172733,0.0,16.5,566,52,0.0,99,0.0,0.0,0.1996466431095406,28,7.0
84354,2776,0,802338,748,5,7529,909,0,0,0,3.3279093031010336,0.0,99.66666666666669,156,34,0.0,53,0.0,0.0,0.8589743589743589,9,9.0
149634,742,0,784345,387,651,8353,1111,0,6,0,3.295294117647059,1.0,13.333333333333334,436,43,5.802946593001842,59,0.0,5.802946593001842,0.3211009174311927,11,11.0
360579,587,0,886064,602,2336,4382,1111,0,5,0,3.401597633136095,0.0,0.0,68,11,5.0,6,0.0,5.0,0.1176470588235294,11,11.0
238467,4966,0,882762,1349,429,7649,717,0,6,1,3.188510354041416,0.0,120.0,253,56,5.820143884892087,118,0.0,5.820143884892087,0.8537549407114624,17,7.0
18306,3734,0,851778,1438,1418,7141,716,0,3,2,3.0093069429794626,0.0,8.984848484848484,1444,161,2.976548406494288,319,0.0,2.976548406494288,0.1696675900277008,16,7.0
18306,4992,0,1047367,389,4372,7673,1110,3,3,2,3.413308747762894,1.2,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,10,11.0
29826,4143,0,17914,387,3213,2651,1031,0,4,0,3.295294117647059,0.3333333333333333,36.375,510,33,4.0,49,0.0,4.0,0.4352941176470588,31,10.0
22914,2286,0,826720,898,3493,1602,1111,0,4,0,3.1246992093502923,1.0,21.25,250,81,4.0,98,0.0,4.0,0.52,11,11.0
362115,3602,0,105190,737,4390,5223,1111,0,2,0,4.085285601474072,0.0,127.33333333333331,108,31,2.0,45,0.0,2.0,0.1851851851851851,11,11.0
25218,1500,0,450313,662,3117,475,806,0,0,0,3.251000762485704,0.0,16.5,566,52,0.0,99,0.0,0.0,0.1996466431095406,6,8.0
18306,3734,0,380479,662,72,6381,1011,0,3,2,3.251000762485704,1.0,8.984848484848484,1444,161,2.976548406494288,319,0.0,2.976548406494288,0.1696675900277008,11,10.0
18306,1031,0,263289,1505,141,3614,831,0,3,2,3.3372549019607844,0.0,8.984848484848484,1444,161,2.967501692620176,319,0.0,2.967501692620176,0.1696675900277008,31,8.0
156546,742,0,213057,662,461,1859,630,0,5,0,3.251000762485704,0.0,42.21428571428572,107,26,5.802946593001842,35,0.0,5.802946593001842,0.5327102803738317,30,6.0
18306,1031,0,803950,1467,173,4509,1004,0,3,2,3.187380038387716,0.0,8.984848484848484,1444,161,2.967501692620176,319,0.0,2.967501692620176,0.1696675900277008,4,10.0
18306,4992,0,649136,786,4416,5029,731,0,3,2,3.072720594986686,0.0,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,31,7.0
18306,3734,0,53676,1075,375,1164,1031,0,3,2,3.209338221107467,0.0,8.984848484848484,1444,161,2.976548406494288,319,0.0,2.976548406494288,0.1696675900277008,31,10.0
304515,3484,0,549083,737,3484,7635,1110,0,3,1,4.085285601474072,0.5,1.0,13,3,3.0,6,0.0,3.0,0.3076923076923077,10,11.0
362883,1840,0,593748,389,1138,4104,1111,0,4,0,3.413308747762894,0.0,195.66666666666663,20,10,4.0,8,0.0,4.0,0.4,11,11.0
237699,4947,0,808355,748,1501,2459,1030,0,0,0,3.3279093031010336,0.0,62.875,72,24,0.0,42,0.0,0.0,0.25,30,10.0
18306,4992,0,36738,1238,3128,8391,529,0,3,2,3.391489361702128,0.0,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,29,5.0
89730,1102,0,1052013,1142,883,1647,1110,0,6,0,3.367619047619048,0.0,21.357142857142858,179,39,6.0,51,0.0,6.0,0.7094972067039106,10,11.0
18306,4733,0,426660,1611,4127,4874,930,0,3,2,3.278854421588729,0.0,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,30,9.0
95874,3839,0,671970,1326,329,8235,1104,0,0,0,4.061093247588424,0.0,2.333333333333333,66,21,0.0,31,0.0,0.0,0.1666666666666666,4,11.0
18306,3734,0,89325,387,4752,6938,1111,0,3,2,3.295294117647059,1.0,8.984848484848484,1444,161,2.976548406494288,319,0.0,2.976548406494288,0.1696675900277008,11,11.0
18306,4992,0,384802,1181,2709,4360,1103,0,3,2,3.116063652917425,0.0,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,3,11.0
89730,2173,0,188393,11,2173,2252,1108,0,6,0,3.948529411764706,0.0,21.357142857142858,179,39,4.64935064935065,51,0.0,4.64935064935065,0.7094972067039106,8,11.0
18306,1031,0,904300,1085,1805,6939,726,0,3,2,3.0,0.0,8.984848484848484,1444,161,2.967501692620176,319,0.0,2.967501692620176,0.1696675900277008,26,7.0
238467,4966,0,172158,821,1126,5145,629,0,6,1,3.205663028207068,0.6666666666666666,120.0,253,56,5.820143884892087,118,0.0,5.820143884892087,0.8537549407114624,29,6.0
344706,1825,0,328294,1208,207,982,1108,0,5,0,3.318324913976133,0.0,38.0,102,31,5.0,49,0.0,5.0,0.1470588235294117,8,11.0
288642,3472,0,15773,662,2894,4098,1104,0,4,0,3.251000762485704,0.75,164.33333333333334,45,20,4.0,20,0.0,4.0,0.9777777777777776,4,11.0
299139,606,0,31560,821,3698,2104,1031,0,3,0,3.205663028207068,0.0,33.22222222222222,222,34,3.0,32,0.0,3.0,0.2792792792792792,31,10.0
18306,4992,0,1042538,1271,173,4509,627,0,3,2,3.456561227685562,0.0,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,27,6.0
344706,1825,0,738247,662,2903,4887,724,0,5,0,3.251000762485704,0.0,38.0,102,31,5.0,49,0.0,5.0,0.1470588235294117,24,7.0
44931,1425,0,1022237,1023,856,5720,1012,0,3,0,3.220586112314133,1.5,49.625,134,27,3.4962406015037595,25,0.0,3.4962406015037595,0.8059701492537313,12,10.0
18306,4992,0,443459,229,2506,7240,726,0,3,2,3.3835595070971767,0.0,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,26,7.0
18306,4992,0,717186,1577,1966,7023,1020,0,3,2,3.274133362176194,0.75,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,20,10.0
287874,1340,0,815434,602,420,4953,603,0,3,0,3.401597633136095,0.0,49.583333333333336,83,23,2.7155172413793105,21,0.0,2.7155172413793105,0.3493975903614458,3,6.0
169347,4841,0,967279,369,1286,4852,924,0,4,0,6.448979591836735,1.0,66.0,57,29,4.0,29,0.0,4.0,0.5614035087719298,24,9.0
149634,1487,0,717678,1611,834,5360,813,0,6,0,3.278854421588729,0.5,13.333333333333334,436,43,5.796416938110749,59,0.0,5.796416938110749,0.3211009174311927,13,8.0
241539,649,0,226551,662,3760,3738,717,0,6,0,3.251000762485704,0.0,40.1,186,33,6.0,54,0.0,6.0,0.1344086021505376,17,7.0
18306,1357,0,613536,1529,390,6875,831,0,3,2,3.0,0.0,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,31,8.0
353154,3614,0,223136,192,1749,7355,1104,0,4,0,4.0,0.0,49.333333333333336,98,45,4.0,55,0.0,4.0,0.2959183673469387,4,11.0
227202,2217,0,923466,2,3914,2523,1106,3,4,0,3.1461802154750247,3.0,58.9,275,54,4.0,103,0.0,4.0,1.7163636363636363,6,11.0
18306,4992,0,866307,662,606,376,1010,0,3,2,3.251000762485704,1.5,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,10,10.0
89730,3990,0,477297,300,4257,6742,1101,0,6,0,3.5814432989690723,1.5,21.357142857142858,179,39,6.0,51,0.0,6.0,0.7094972067039106,1,11.0
238467,4966,0,508363,1438,755,1071,731,0,6,1,3.0093069429794626,0.0,120.0,253,56,5.820143884892087,118,0.0,5.820143884892087,0.8537549407114624,31,7.0
152706,3161,0,806085,737,3904,3876,906,0,6,0,4.085285601474072,0.0,34.166666666666664,412,23,6.0,140,0.0,6.0,0.0631067961165048,6,9.0
18306,4992,0,868358,532,168,3730,630,2,3,2,3.0,0.6666666666666666,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,30,6.0
18306,3734,0,307319,302,4976,6143,1109,0,3,2,3.2990863832813613,0.0,8.984848484848484,1444,161,2.976548406494288,319,0.0,2.976548406494288,0.1696675900277008,9,11.0
25218,1500,0,974559,812,3192,1335,728,0,0,0,3.139077340569878,0.0,16.5,566,52,0.0,99,0.0,0.0,0.1996466431095406,28,7.0
18306,1357,0,95786,748,968,5600,1109,0,3,2,3.3279093031010336,0.4545454545454545,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,9,11.0
225666,3042,0,389785,1458,2677,1579,1110,0,4,1,4.129952456418383,0.0,20.0,549,102,4.0,126,0.0,4.0,0.3551912568306011,10,11.0
152706,3161,0,460900,737,1075,8259,911,0,6,0,4.085285601474072,0.0,34.166666666666664,412,23,6.0,140,0.0,6.0,0.0631067961165048,11,9.0
99459,2032,0,626355,1389,428,4138,1103,2,6,0,3.261829268292683,0.6666666666666666,48.833333333333336,73,14,6.0,28,0.0,6.0,0.3561643835616438,3,11.0
226434,1712,0,585184,2,1477,5510,1111,0,5,0,3.1461802154750247,0.0,48.5,125,34,5.0,58,0.0,5.0,0.168,11,11.0
281730,4287,0,1006492,781,4287,6349,1111,0,5,1,5.0,1.0,118.4,75,19,5.0,18,0.0,5.0,0.28,11,11.0
34179,2860,0,316394,662,1738,3182,1106,0,3,0,3.251000762485704,0.0,0.0,41,13,3.0,18,0.0,3.0,0.1707317073170731,6,11.0
18306,4992,0,1047895,154,1663,4874,930,0,3,2,3.2893502595209805,0.0,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,30,9.0
219522,2393,0,419039,276,3183,8235,1111,0,0,0,3.291735995562951,0.0,165.33333333333334,87,21,0.0,51,0.0,0.0,0.2298850574712643,11,11.0
286338,2926,0,713266,1200,941,2072,822,0,2,1,5.641379310344828,0.0,56.0,30,10,2.0,13,0.0,2.0,0.4,22,8.0
18306,4733,0,995504,662,4976,6143,1111,2,3,2,3.251000762485704,0.4,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,11,11.0
18306,3734,0,883368,1280,1477,5510,1027,0,3,2,3.0296493482651,0.0,8.984848484848484,1444,161,2.976548406494288,319,0.0,2.976548406494288,0.1696675900277008,27,10.0
241539,649,0,18061,662,461,1859,1111,0,6,0,3.251000762485704,0.0,40.1,186,33,6.0,54,0.0,6.0,0.1344086021505376,11,11.0
281730,4287,0,139834,1395,4042,398,826,0,5,1,5.0,0.6666666666666666,118.4,75,19,5.0,18,0.0,5.0,0.28,26,8.0
18306,1031,0,909121,1095,4847,4276,920,0,3,2,3.2593782929399366,0.0,8.984848484848484,1444,161,2.967501692620176,319,0.0,2.967501692620176,0.1696675900277008,20,9.0
18306,3734,0,309824,1577,1501,2459,726,0,3,2,3.274133362176194,0.0,8.984848484848484,1444,161,2.976548406494288,319,0.0,2.976548406494288,0.1696675900277008,26,7.0
18306,4733,0,807161,389,606,376,1102,0,3,2,3.413308747762894,0.0,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,2,11.0
89730,2173,0,975302,464,523,3312,721,0,6,0,3.25054784514244,0.0,21.357142857142858,179,39,4.64935064935065,51,0.0,4.64935064935065,0.7094972067039106,21,7.0
149634,742,0,918828,387,651,8353,1111,0,6,0,3.295294117647059,0.0,13.333333333333334,436,43,5.802946593001842,59,0.0,5.802946593001842,0.3211009174311927,11,11.0
18306,1031,0,56417,1611,4760,247,1102,0,3,2,3.278854421588729,0.0,8.984848484848484,1444,161,2.967501692620176,319,0.0,2.967501692620176,0.1696675900277008,2,11.0
18306,1357,0,856412,1271,1225,6987,616,0,3,2,3.456561227685562,0.0,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,16,6.0
25218,1500,0,258761,612,997,7176,1110,0,0,0,3.064284756669795,0.0,16.5,566,52,0.0,99,0.0,0.0,0.1996466431095406,10,11.0
217218,963,0,684000,812,4783,2276,529,0,6,1,3.139077340569878,0.0,70.42857142857143,125,23,6.0,45,0.0,6.0,0.128,29,5.0
353154,4042,0,1038601,1431,3321,8219,1108,0,4,0,3.386946386946387,0.0,49.333333333333336,98,45,4.0,55,0.0,4.0,0.2959183673469387,8,11.0
238467,4966,0,181248,611,2864,3829,916,0,6,1,4.695040214477212,1.5,120.0,253,56,5.820143884892087,118,0.0,5.820143884892087,0.8537549407114624,16,9.0
148866,2639,0,921816,1095,1393,4705,1027,3,5,0,3.2593782929399366,1.5,133.66666666666666,82,28,5.0,37,0.0,5.0,0.7926829268292683,27,10.0
238467,2193,0,328160,602,4756,7170,1002,0,6,1,3.401597633136095,0.0,120.0,253,56,6.0,118,0.0,6.0,0.8537549407114624,2,10.0
18306,4992,0,387784,1528,3319,2706,1111,0,3,2,3.019659367396593,0.0,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,11,11.0
18306,1357,0,64213,598,863,6750,1104,0,3,2,3.2007341898882027,0.6666666666666666,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,4,11.0
149634,742,0,701964,821,651,8353,1111,0,6,0,3.205663028207068,0.0,13.333333333333334,436,43,5.802946593001842,59,0.0,5.802946593001842,0.3211009174311927,11,11.0
149634,1487,0,588577,1142,3760,3738,1111,0,6,0,3.367619047619048,0.0,13.333333333333334,436,43,5.796416938110749,59,0.0,5.796416938110749,0.3211009174311927,11,11.0
95874,402,0,275149,1326,1673,4773,1111,0,0,0,4.061093247588424,0.0,2.333333333333333,66,21,0.0,31,0.0,0.0,0.1666666666666666,11,11.0
161154,3971,0,874167,407,1618,8235,607,0,0,1,3.398482568347128,0.0,123.0,41,13,0.0,9,0.0,0.0,0.2439024390243902,7,6.0
34179,2860,0,385046,1397,625,752,1027,0,3,0,3.344475616307527,0.0,0.0,41,13,3.0,18,0.0,3.0,0.1707317073170731,27,10.0
230019,4911,0,348347,1095,3106,6106,1025,2,2,0,3.2593782929399366,1.0,9.61904761904762,168,41,2.0,71,0.0,2.0,0.2619047619047619,25,10.0
227202,4499,0,1036451,1028,1875,2714,1108,0,4,0,3.681914893617021,1.6666666666666667,58.9,275,54,4.0,103,0.0,4.0,1.7163636363636363,8,11.0
241539,4361,0,574234,756,218,4267,717,0,6,0,3.2699010421227777,0.0,40.1,186,33,6.0,54,0.0,6.0,0.1344086021505376,17,7.0
18306,1357,0,175930,602,2336,4382,930,0,3,2,3.401597633136095,0.0,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,30,9.0
150402,4044,0,630177,1023,1595,5800,1001,0,2,0,3.220586112314133,0.0,50.2,185,34,2.5795454545454546,53,0.0,2.5795454545454546,0.5405405405405406,1,10.0
227202,2217,0,636819,1252,3455,3166,1106,3,4,0,3.768796992481203,3.0,58.9,275,54,4.0,103,0.0,4.0,1.7163636363636363,6,11.0
89730,2173,0,400206,737,86,3142,1006,0,6,0,4.085285601474072,1.6666666666666667,21.357142857142858,179,39,4.64935064935065,51,0.0,4.64935064935065,0.7094972067039106,6,10.0
89730,2173,0,415379,1326,86,3142,1110,3,6,0,4.061093247588424,1.6666666666666667,21.357142857142858,179,39,4.64935064935065,51,0.0,4.64935064935065,0.7094972067039106,10,11.0
362115,3602,0,935430,662,1393,4705,628,0,2,0,3.251000762485704,0.0,127.33333333333331,108,31,2.0,45,0.0,2.0,0.1851851851851851,28,6.0
238467,4966,0,181248,611,2864,3829,916,3,6,1,4.695040214477212,1.5,120.0,253,56,5.820143884892087,118,0.0,5.820143884892087,0.8537549407114624,16,9.0
369795,3734,0,331652,1280,3734,2045,1111,0,3,1,3.0296493482651,0.0,119.8,46,21,2.976548406494288,20,0.0,2.976548406494288,0.2608695652173913,11,11.0
110211,1056,0,842674,1553,3677,5434,906,0,0,1,3.2911102632582985,0.0,48.333333333333336,188,36,0.0,26,0.0,0.0,0.1542553191489361,6,9.0
297603,3249,0,793882,387,1146,8065,608,3,2,0,3.295294117647059,1.5,49.0,126,41,2.0,67,0.0,2.0,0.7142857142857143,8,6.0
18306,4733,0,341814,420,4523,3402,804,0,3,2,3.0398415144177857,0.0,8.984848484848484,1444,161,3.0,319,0.0,3.0,0.1696675900277008,4,8.0
104835,4618,0,485484,868,1862,3284,909,0,0,0,3.171945701357466,0.5,36.9375,51,23,0.0,24,0.0,0.0,0.6666666666666666,9,9.0
39555,698,0,6322,614,3235,392,1108,0,6,0,3.9760826236637072,0.4,48.75,91,21,6.0,40,0.0,6.0,0.1098901098901098,8,11.0
89730,3990,0,801146,389,883,1647,1110,0,6,0,3.413308747762894,0.0,21.357142857142858,179,39,6.0,51,0.0,6.0,0.7094972067039106,10,11.0
286338,2926,0,186503,1349,254,3925,831,2,2,1,3.188510354041416,0.6666666666666666,56.0,30,10,2.0,13,0.0,2.0,0.4,31,8.0
